"dataset","comparison_profile","implementation","function_name","package_version","fastpls_source_archive_sha256","estimator","solver","precision","cpu_profile","requested_blas_threads","reported_blas_threads","loaded_blas_library","output_contract","timing_mode","measurement_scope","phase_timing_enabled","runtime_initialization_policy","batch_iterations","iteration","timeout_sec","split_seed","replicate","n_train","n_test","p","q","ncomp","requested_ncomp","effective_ncomp","fit_sec","prediction_sec","total_sec","preprocess_crosscov_sec","estimator_sec","coefficient_path_sec","fitted_values_sec","model_assembly_sec","cpp_total_sec","r_wrapper_fit_overhead_sec","accuracy","fit_object_mb","prediction_object_mb","coefficient_path_mb","score_outputs_mb","loading_outputs_mb","fitted_outputs_mb","variance_outputs_mb","prefit_process_rss_mb","final_process_rss_mb","theoretical_cross_covariance_mb","theoretical_final_coefficient_mb","theoretical_coefficient_path_mb","theoretical_fitted_path_mb","theoretical_residual_path_mb","theoretical_train_scores_mb","theoretical_test_scores_mb","theoretical_largest_retained_name","theoretical_largest_retained_mb","status","warning_message","error_message","process_peak_rss_mb","user_cpu_sec","system_cpu_sec","baseline_corrected_peak_increment_mb"
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,15,50043,50059,50,32,44,44,44,0.153949737548828,1.1728503704071,1.32680010795593,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,477.16796875,602.12890625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,601.1015625,2.67,0.2,123.93359375
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,16,50043,50059,50,32,44,44,44,0.152919292449951,1.16327285766602,1.31619215011597,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,477.25,602.16015625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,600.921875,2.66,0.21,123.671875
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,17,50043,50059,50,32,44,44,44,0.146100759506226,1.18490552902222,1.33100628852844,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,477.6328125,592.65625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,609.58984375,2.67,0.21,131.95703125
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,18,50043,50059,50,32,44,44,44,0.146791458129883,1.17198014259338,1.31877160072327,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,477.6328125,592.59375,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,609.765625,2.66,0.18,132.1328125
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,19,50043,50059,50,32,44,44,44,0.146425485610962,1.16306281089783,1.30948829650879,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,477.66796875,592.62890625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,610.07421875,2.63,0.2,132.40625
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,20,50043,50059,50,32,44,44,44,0.147988319396973,1.1591010093689,1.30708932876587,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,477.77734375,592.80078125,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,610.1328125,2.63,0.19,132.35546875
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,21,50043,50059,50,32,44,44,44,0.144771814346313,1.16546440124512,1.31023621559143,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,477.6796875,592.703125,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,610.109375,2.64,0.2,132.4296875
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,22,50043,50059,50,32,44,44,44,0.146055459976196,1.16596555709839,1.31202101707458,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,477.74609375,592.70703125,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,609.59375,2.65,0.19,131.84765625
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,23,50043,50059,50,32,44,44,44,0.153025388717651,1.16570115089417,1.31872653961182,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,477.1484375,602.046875,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,601.4375,2.64,0.22,124.2890625
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,24,50043,50059,50,32,44,44,44,0.151257991790771,1.17624425888062,1.32750225067139,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,477.078125,601.9921875,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,600.93359375,2.65,0.2,123.85546875
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,25,50043,50059,50,32,44,44,44,0.146342515945435,1.17041444778442,1.31675696372986,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,477.66015625,592.62109375,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,609.9140625,2.64,0.21,132.25390625
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,26,50043,50059,50,32,44,44,44,0.152108192443848,1.16259503364563,1.31470322608948,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,477.11328125,602.01171875,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,600.83984375,2.67,0.23,123.7265625
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,27,50043,50059,50,32,44,44,44,0.148507833480835,1.17583703994751,1.32434487342834,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,477.74609375,592.70703125,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,609.77734375,2.66,0.2,132.03125
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,28,50043,50059,50,32,44,44,44,0.145809650421143,1.15671110153198,1.30252075195312,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,477.75390625,592.71484375,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,610.51953125,2.61,0.22,132.765625
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,29,50043,50059,50,32,44,44,44,0.14848804473877,1.16782140731812,1.31630945205688,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,477.76171875,592.78515625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,609.80859375,2.64,0.21,132.046875
"tabula","estimator_kernel","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,30,50043,50059,50,32,44,44,44,0.147880554199219,1.15334749221802,1.30122804641724,,,,,,,,0.800435486126371,0.586784362792969,0.193695068359375,0.537322998046875,0,0,0,0,477.59375,592.5546875,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,609.71484375,2.64,0.19,132.12109375
"tabula","estimator_kernel","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,1,50043,50059,50,32,44,44,44,0.453776597976685,0.0850899219512939,0.538866519927979,,,,,,,,0.800435486126371,0.538467407226562,0.193695068359375,0.537322998046875,0,0,0,0,477.16796875,589.32421875,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,657.109375,1.81,0.18,179.94140625
"tabula","estimator_kernel","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",30,1,10000,123,1,50043,50059,50,32,44,44,44,0.377816438674927,0.0764431953430176,0.454259634017944,,,,,,,,0.800435486126371,0.538467407226562,0.193695068359375,0.537322998046875,0,0,0,0,503.875,744.0625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,811.18359375,15.42,0.41,307.30859375
"tabula","estimator_kernel","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",30,2,10000,123,1,50043,50059,50,32,44,44,44,0.433225154876709,0.0664238929748535,0.499649047851562,,,,,,,,0.800435486126371,0.538467407226562,0.193695068359375,0.537322998046875,0,0,0,0,503.875,744.0625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,811.18359375,15.42,0.41,307.30859375
"tabula","estimator_kernel","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",30,3,10000,123,1,50043,50059,50,32,44,44,44,0.464093446731567,0.0842564105987549,0.548349857330322,,,,,,,,0.800435486126371,0.538467407226562,0.193695068359375,0.537322998046875,0,0,0,0,503.875,744.0625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,811.18359375,15.42,0.41,307.30859375
"tabula","estimator_kernel","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",30,4,10000,123,1,50043,50059,50,32,44,44,44,0.358983755111694,0.14760947227478,0.506593227386475,,,,,,,,0.800435486126371,0.538467407226562,0.193695068359375,0.537322998046875,0,0,0,0,503.875,744.0625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,811.18359375,15.42,0.41,307.30859375
"tabula","estimator_kernel","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",30,5,10000,123,1,50043,50059,50,32,44,44,44,0.370175361633301,0.0772843360900879,0.447459697723389,,,,,,,,0.800435486126371,0.538467407226562,0.193695068359375,0.537322998046875,0,0,0,0,503.875,744.0625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,811.18359375,15.42,0.41,307.30859375
"tabula","estimator_kernel","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",30,6,10000,123,1,50043,50059,50,32,44,44,44,0.428895950317383,0.0645432472229004,0.493439197540283,,,,,,,,0.800435486126371,0.538467407226562,0.193695068359375,0.537322998046875,0,0,0,0,503.875,744.0625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,811.18359375,15.42,0.41,307.30859375
"tabula","estimator_kernel","pls","pls::simpls.fit","2.9.0",,"deterministic SIMPLS","eigen","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","coefficient path plus final test predictions; scores/loadings/fitted arrays suppressed","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",30,7,10000,123,1,50043,50059,50,32,44,44,44,0.354943037033081,0.0679385662078857,0.422881603240967,,,,,,,,0.800435486126371,0.538467407226562,0.193695068359375,0.537322998046875,0,0,0,0,503.875,744.0625,0.01220703125,0.01220703125,0.537109375,537.5712890625,537.5712890625,16.7991027832031,12.221435546875,"coefficient path (p x q x A)",0.537109375,"success",,,811.18359375,15.42,0.41,307.30859375
